Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-06-0164-01A-01D-0275-01	8	120118163	138471900	12712	-0.187755
TCGA-06-0164-01A-01D-0275-01	8	138473348	140585526	1769	-0.584989
TCGA-06-0164-01A-01D-0275-01	8	140585654	145232496	1227	0.000000
TCGA-06-0164-01A-01D-0275-01	9	789932	21931896	13428	0.000000
TCGA-06-0164-01A-01D-0275-01	9	21932525	22724129	488	-0.570805
TCGA-06-0164-01A-01D-0275-01	9	22726134	89035352	21787	0.000000
TCGA-06-0164-01A-01D-0275-01	9	89035370	89186975	88	0.645008
TCGA-06-0164-01A-01D-0275-01	9	89187012	140938752	32097	0.000000
TCGA-06-0164-01A-01D-0275-01	10	415240	19142348	13361	0.000000
TCGA-06-0164-01A-01D-0275-01	10	19142446	23693669	2920	-0.352169
TCGA-06-0164-01A-01D-0275-01	10	23693871	135225087	64476	0.000000
TCGA-06-0164-01A-01D-0275-01	11	456120	134140152	77203	0.000000
TCGA-06-0164-01A-01D-0275-01	12	889902	133155338	73823	0.000000
TCGA-06-0164-01A-01D-0275-01	13	19450806	114987458	56586	0.000000
TCGA-06-0164-01A-01D-0275-01	14	20501368	105986740	49403	0.000000
TCGA-06-0164-01A-01D-0275-01	15	23687685	81065448	32401	0.000000
TCGA-06-0164-01A-01D-0275-01	15	81068413	81173425	88	0.587714
TCGA-06-0164-01A-01D-0275-01	15	81174544	101884307	11978	0.000000
TCGA-06-0164-01A-01D-0275-01	16	653503	89379319	40745	0.000000
TCGA-06-0164-01A-01D-0275-01	17	987221	25271294	9632	0.000000
TCGA-06-0164-01A-01D-0275-01	17	25274376	27500081	1019	-0.545725
TCGA-06-0164-01A-01D-0275-01	17	27508704	27581563	37	0.117825
TCGA-06-0164-01A-01D-0275-01	17	27585056	38481086	4799	-0.562263
TCGA-06-0164-01A-01D-0275-01	17	38481100	38810842	143	-0.106310
TCGA-06-0164-01A-01D-0275-01	17	38810877	48686300	4165	-0.541788
TCGA-06-0164-01A-01D-0275-01	17	48691979	80917016	17158	0.000000
TCGA-06-0164-01A-01D-0275-01	18	329586	77107934	42627	0.000000
TCGA-06-0164-01A-01D-0275-01	19	284018	58878226	23922	0.000000
TCGA-06-0164-01A-01D-0275-01	20	456452	62219837	37256	0.000000
TCGA-06-0164-01A-01D-0275-01	21	15372509	47678295	20566	0.000000
TCGA-06-0164-01A-01D-0275-01	22	17423930	49331012	16895	0.000000
TCGA-06-0164-01A-01D-0275-01	X	3157107	24631657	9152	0.000000
TCGA-06-0164-01A-01D-0275-01	X	24633982	24765593	67	1.227909
TCGA-06-0164-01A-01D-0275-01	X	24766651	154905589	54542	0.000000
TCGA-06-0165-01A-01D-0236-01	1	3218610	247812431	129023	0.000000
TCGA-06-0165-01A-01D-0236-01	2	484222	242476062	131228	0.000000
TCGA-06-0165-01A-01D-0236-01	3	2212571	197538677	106309	0.000000
TCGA-06-0165-01A-01D-0236-01	4	1053934	138149937	75146	0.000000
TCGA-06-0165-01A-01D-0236-01	4	138151836	138192262	41	-0.969341
TCGA-06-0165-01A-01D-0236-01	4	138196256	188763651	27508	0.000000
TCGA-06-0165-01A-01D-0236-01	5	914233	32464248	18812	0.000000
TCGA-06-0165-01A-01D-0236-01	5	32464300	32576834	87	0.782822
TCGA-06-0165-01A-01D-0236-01	5	32579105	106313314	36610	0.000000
TCGA-06-0165-01A-01D-0236-01	5	106320795	106337956	5	3.421068
TCGA-06-0165-01A-01D-0236-01	5	106341310	180360469	44939	0.000000
TCGA-06-0165-01A-01D-0236-01	6	1014281	170903919	96416	0.000000
TCGA-06-0165-01A-01D-0236-01	7	708774	158385118	81259	0.000000
TCGA-06-0165-01A-01D-0236-01	8	617667	145232496	81503	0.000000
TCGA-06-0165-01A-01D-0236-01	9	789932	140938752	67888	0.000000
TCGA-06-0165-01A-01D-0236-01	10	415240	135225087	80757	0.000000
TCGA-06-0165-01A-01D-0236-01	11	456120	134140152	77203	0.000000
TCGA-06-0165-01A-01D-0236-01	12	889902	133155338	73823	0.000000
TCGA-06-0165-01A-01D-0236-01	13	19450806	114987458	56586	0.000000
TCGA-06-0165-01A-01D-0236-01	14	20501368	105986740	49403	0.000000
TCGA-06-0165-01A-01D-0236-01	15	23687685	101884307	44467	0.000000
TCGA-06-0165-01A-01D-0236-01	16	653503	89379319	40745	0.000000
TCGA-06-0165-01A-01D-0236-01	17	987221	80917016	36953	0.000000
TCGA-06-0165-01A-01D-0236-01	18	329586	77107934	42627	0.000000
TCGA-06-0165-01A-01D-0236-01	19	284018	58878226	23922	0.000000
TCGA-06-0165-01A-01D-0236-01	20	456452	62219837	37256	0.000000
TCGA-06-0165-01A-01D-0236-01	21	15372509	47678295	20566	0.000000
TCGA-06-0165-01A-01D-0236-01	22	17423930	49154381	16792	0.000000
TCGA-06-0165-01A-01D-0236-01	22	49155087	49331012	103	-0.100672
TCGA-06-0165-01A-01D-0236-01	X	3157107	154905589	63761	0.000000
TCGA-06-0166-01A-01D-0236-01	1	3218610	15471173	6628	-0.510013
TCGA-06-0166-01A-01D-0236-01	1	15471992	81290662	37506	0.000000
TCGA-06-0166-01A-01D-0236-01	1	81292001	89308430	5215	-0.122241
TCGA-06-0166-01A-01D-0236-01	1	89313852	155155108	20846	0.000000
TCGA-06-0166-01A-01D-0236-01	1	155156947	155267471	46	0.813143
TCGA-06-0166-01A-01D-0236-01	1	155269798	247812431	58782	0.000000
TCGA-06-0166-01A-01D-0236-01	2	484222	108434039	57108	0.000000
TCGA-06-0166-01A-01D-0236-01	2	108436311	109110046	413	0.838837
TCGA-06-0166-01A-01D-0236-01	2	109118227	242476062	73707	0.000000
TCGA-06-0166-01A-01D-0236-01	3	2212571	47077491	26597	0.000000
TCGA-06-0166-01A-01D-0236-01	3	47084399	47249042	54	-0.476066
TCGA-06-0166-01A-01D-0236-01	3	47262897	86617129	22454	0.000000
TCGA-06-0166-01A-01D-0236-01	3	86618868	90343301	1758	-0.469928
TCGA-06-0166-01A-01D-0236-01	3	90364260	104167171	5428	0.000000
TCGA-06-0166-01A-01D-0236-01	3	104169873	104645391	407	-0.499545
TCGA-06-0166-01A-01D-0236-01	3	104653154	104706049	31	0.150948
TCGA-06-0166-01A-01D-0236-01	3	104712283	104712412	5	3.434329
TCGA-06-0166-01A-01D-0236-01	3	104713089	104742513	26	0.459457
TCGA-06-0166-01A-01D-0236-01	3	104745203	104797690	34	-0.659659
TCGA-06-0166-01A-01D-0236-01	3	104798934	115740719	6128	0.000000
TCGA-06-0166-01A-01D-0236-01	3	115744573	116031850	187	-0.494127
TCGA-06-0166-01A-01D-0236-01	3	116034589	119908265	2553	0.000000
TCGA-06-0166-01A-01D-0236-01	3	119911023	120020501	64	-0.541081
TCGA-06-0166-01A-01D-0236-01	3	120026579	174450561	28838	0.000000
TCGA-06-0166-01A-01D-0236-01	3	174450998	174815687	221	-0.474481
TCGA-06-0166-01A-01D-0236-01	3	174816523	197538677	11524	0.000000
TCGA-06-0166-01A-01D-0236-01	4	1053934	48068826	28144	0.000000
TCGA-06-0166-01A-01D-0236-01	4	52698757	59849018	4473	1.198510
TCGA-06-0166-01A-01D-0236-01	4	59849996	181520702	66868	0.000000
TCGA-06-0166-01A-01D-0236-01	4	181520886	182468825	327	-0.556050
TCGA-06-0166-01A-01D-0236-01	4	182469690	182640765	110	0.000000
TCGA-06-0166-01A-01D-0236-01	4	182640879	182716936	91	-0.538631
TCGA-06-0166-01A-01D-0236-01	4	182720291	187122904	1738	0.000000
TCGA-06-0166-01A-01D-0236-01	4	187133576	188345242	694	-0.484378
TCGA-06-0166-01A-01D-0236-01	4	188345368	188763651	250	0.000000
TCGA-06-0166-01A-01D-0236-01	5	914233	180360469	100453	0.000000
TCGA-06-0166-01A-01D-0236-01	6	1014281	170903919	96416	0.000000
TCGA-06-0166-01A-01D-0236-01	7	708774	158385118	81259	0.000000
TCGA-06-0166-01A-01D-0236-01	8	617667	145232496	81503	0.000000
TCGA-06-0166-01A-01D-0236-01	9	789932	21959051	13449	0.000000
TCGA-06-0166-01A-01D-0236-01	9	21963430	22081850	93	-0.630412
TCGA-06-0166-01A-01D-0236-01	9	22082340	28029608	3745	0.000000
TCGA-06-0166-01A-01D-0236-01	9	28030631	28166400	49	-0.593643
TCGA-06-0166-01A-01D-0236-01	9	28356131	72086415	6784	0.000000
TCGA-06-0166-01A-01D-0236-01	9	72087236	72877558	537	0.267563
TCGA-06-0166-01A-01D-0236-01	9	72877920	74853935	1383	-0.468867
TCGA-06-0166-01A-01D-0236-01	9	74857229	75366496	338	0.000000
TCGA-06-0166-01A-01D-0236-01	9	75367670	75724033	225	-0.505047
TCGA-06-0166-01A-01D-0236-01	9	75727041	83534312	5424	0.000000
TCGA-06-0166-01A-01D-0236-01	9	83536207	83949176	364	-0.428764
TCGA-06-0166-01A-01D-0236-01	9	83954601	85436841	835	0.000000
TCGA-06-0166-01A-01D-0236-01	9	85444028	87040460	1185	-0.448999
TCGA-06-0166-01A-01D-0236-01	9	87046578	98143742	7039	0.000000
TCGA-06-0166-01A-01D-0236-01	9	98143978	98918433	690	-0.442211
TCGA-06-0166-01A-01D-0236-01	9	98921234	140938752	25748	0.398917
TCGA-06-0166-01A-01D-0236-01	10	415240	135225087	80757	0.000000
TCGA-06-0166-01A-01D-0236-01	11	456120	79891401	42331	0.000000
TCGA-06-0166-01A-01D-0236-01	11	79892329	81063148	835	-0.633066
TCGA-06-0166-01A-01D-0236-01	11	81067763	81491243	278	0.000000
TCGA-06-0166-01A-01D-0236-01	11	81491694	82219732	448	-0.597336
TCGA-06-0166-01A-01D-0236-01	11	82220634	134140152	33311	0.000000
TCGA-06-0166-01A-01D-0236-01	12	889902	133155338	73823	0.000000
TCGA-06-0166-01A-01D-0236-01	13	19450806	114987458	56586	0.000000
TCGA-06-0166-01A-01D-0236-01	14	20501368	105986740	49403	0.000000
TCGA-06-0166-01A-01D-0236-01	15	23687685	28488888	2680	0.000000
TCGA-06-0166-01A-01D-0236-01	15	28492195	40034721	5450	-0.463657
TCGA-06-0166-01A-01D-0236-01	15	40036114	40097441	42	0.223523
TCGA-06-0166-01A-01D-0236-01	15	40102851	40170102	44	-0.450503
TCGA-06-0166-01A-01D-0236-01	15	40170578	59272053	10943	0.000000
TCGA-06-0166-01A-01D-0236-01	15	59274090	59513564	156	-0.478178
TCGA-06-0166-01A-01D-0236-01	15	59514986	59774188	208	0.000000
TCGA-06-0166-01A-01D-0236-01	15	59774456	59807728	21	-0.629312
TCGA-06-0166-01A-01D-0236-01	15	59809557	59911892	70	0.156395
TCGA-06-0166-01A-01D-0236-01	15	59912828	60067841	106	-0.489004
TCGA-06-0166-01A-01D-0236-01	15	60104569	101884307	24747	0.000000
TCGA-06-0166-01A-01D-0236-01	16	653503	89379319	40745	0.000000
TCGA-06-0166-01A-01D-0236-01	17	987221	27483292	10641	0.000000
TCGA-06-0166-01A-01D-0236-01	17	27483556	29652456	831	-0.458110
TCGA-06-0166-01A-01D-0236-01	17	29659201	29814399	67	-1.127402
TCGA-06-0166-01A-01D-0236-01	17	29817364	40276826	4860	-0.458110
TCGA-06-0166-01A-01D-0236-01	17	40277312	80917016	20554	0.000000
TCGA-06-0166-01A-01D-0236-01	18	329586	77107934	42627	0.000000
TCGA-06-0166-01A-01D-0236-01	19	284018	58878226	23922	0.000000
TCGA-06-0166-01A-01D-0236-01	20	456452	62219837	37256	0.000000
TCGA-06-0166-01A-01D-0236-01	21	15372509	47678295	20566	0.000000
TCGA-06-0166-01A-01D-0236-01	22	17423930	49331012	16895	0.000000
TCGA-06-0166-01A-01D-0236-01	X	3157107	29971009	12004	0.000000
TCGA-06-0166-01A-01D-0236-01	X	29978876	30135444	82	1.714325
TCGA-06-0166-01A-01D-0236-01	X	30138769	97587127	25404	0.000000
TCGA-06-0166-01A-01D-0236-01	X	97589423	97593326	5	-1.158830
TCGA-06-0166-01A-01D-0236-01	X	97594399	107605251	4580	0.000000
TCGA-06-0166-01A-01D-0236-01	X	107606962	107872288	112	-1.182387
TCGA-06-0166-01A-01D-0236-01	X	108020484	154905589	21574	0.000000
TCGA-06-0168-01A-02D-0236-01	1	3218610	3614697	186	0.286920
TCGA-06-0168-01A-02D-0236-01	1	3615951	3647040	17	-0.511148
TCGA-06-0168-01A-02D-0236-01	1	3648345	4088339	181	0.164008
TCGA-06-0168-01A-02D-0236-01	1	4089259	38036495	17849	-0.640760
TCGA-06-0168-01A-02D-0236-01	1	38042955	247812431	110790	0.000000
TCGA-06-0168-01A-02D-0236-01	2	484222	212010228	112703	0.000000
TCGA-06-0168-01A-02D-0236-01	2	212010362	212021671	5	-1.249046
TCGA-06-0168-01A-02D-0236-01	2	212021755	242476062	18520	0.000000
TCGA-06-0168-01A-02D-0236-01	3	2212571	197538677	106309	0.000000
TCGA-06-0168-01A-02D-0236-01	4	1053934	188763651	102695	0.000000
TCGA-06-0168-01A-02D-0236-01	5	914233	180360469	100453	0.000000
TCGA-06-0168-01A-02D-0236-01	6	1014281	170903919	96416	0.000000
TCGA-06-0168-01A-02D-0236-01	7	708774	158385118	81259	0.000000
TCGA-06-0168-01A-02D-0236-01	8	617667	113786375	61959	0.000000
TCGA-06-0168-01A-02D-0236-01	8	113797839	114360703	280	0.976671
TCGA-06-0168-01A-02D-0236-01	8	114363347	138548814	16354	0.000000
TCGA-06-0168-01A-02D-0236-01	8	138554926	138582612	13	-0.735303
TCGA-06-0168-01A-02D-0236-01	8	138586688	145232496	2897	0.000000
TCGA-06-0168-01A-02D-0236-01	9	789932	140938752	67888	0.000000
TCGA-06-0168-01A-02D-0236-01	10	415240	135225087	80757	0.000000
TCGA-06-0168-01A-02D-0236-01	11	456120	134140152	77203	0.000000
TCGA-06-0168-01A-02D-0236-01	12	889902	133155338	73823	0.000000
TCGA-06-0168-01A-02D-0236-01	13	19450806	25873368	3153	0.000000
TCGA-06-0168-01A-02D-0236-01	13	25875094	27028240	778	0.662719
TCGA-06-0168-01A-02D-0236-01	13	27033540	35371928	5941	0.000000
TCGA-06-0168-01A-02D-0236-01	13	35379463	35431473	33	-0.185489
TCGA-06-0168-01A-02D-0236-01	13	35431868	114987458	46681	0.000000
TCGA-06-0168-01A-02D-0236-01	14	20501368	105986740	49403	0.000000
TCGA-06-0168-01A-02D-0236-01	15	23687685	101884307	44467	0.000000
TCGA-06-0168-01A-02D-0236-01	16	653503	89379319	40745	0.000000
TCGA-06-0168-01A-02D-0236-01	17	987221	80917016	36953	0.000000
TCGA-06-0168-01A-02D-0236-01	18	329586	77107934	42627	0.000000
TCGA-06-0168-01A-02D-0236-01	19	284018	58878226	23922	0.000000
TCGA-06-0168-01A-02D-0236-01	20	456452	62219837	37256	0.000000
TCGA-06-0168-01A-02D-0236-01	21	15372509	47678295	20566	0.000000
TCGA-06-0168-01A-02D-0236-01	22	17423930	49331012	16895	0.000000
TCGA-06-0168-01A-02D-0236-01	X	3157107	154905589	63761	0.000000
TCGA-06-0169-01A-01D-0214-01	1	3218610	7605718	2733	0.000000
TCGA-06-0169-01A-01D-0214-01	1	7611606	11309403	1755	-0.542031
TCGA-06-0169-01A-01D-0214-01	1	11315112	38036495	13745	0.000000
TCGA-06-0169-01A-01D-0214-01	1	38042955	38858161	447	-0.566939
TCGA-06-0169-01A-01D-0214-01	1	38862134	91812183	32220	0.000000
TCGA-06-0169-01A-01D-0214-01	1	91813362	92017749	138	-0.586178
TCGA-06-0169-01A-01D-0214-01	1	92019722	92051755	38	0.141109
TCGA-06-0169-01A-01D-0214-01	1	92051865	93402987	644	-0.576246
TCGA-06-0169-01A-01D-0214-01	1	93411668	238613058	71837	0.000000
TCGA-06-0169-01A-01D-0214-01	1	238614922	238699355	77	-0.546632
TCGA-06-0169-01A-01D-0214-01	1	238699555	244332035	3889	0.000000
TCGA-06-0169-01A-01D-0214-01	1	244334507	244484185	103	-0.627981
TCGA-06-0169-01A-01D-0214-01	1	244487298	247812431	1397	0.000000
TCGA-06-0169-01A-01D-0214-01	2	484222	206240434	109330	0.000000
TCGA-06-0169-01A-01D-0214-01	2	206246227	206253276	9	-1.101020
TCGA-06-0169-01A-01D-0214-01	2	206257233	242476062	21889	0.000000
TCGA-06-0169-01A-01D-0214-01	3	2212571	197538677	106309	0.000000
TCGA-06-0169-01A-01D-0214-01	4	1053934	188763651	102695	0.000000
TCGA-06-0169-01A-01D-0214-01	5	914233	180360469	100453	0.000000
TCGA-06-0169-01A-01D-0214-01	6	1014281	170903919	96416	0.000000
TCGA-06-0169-01A-01D-0214-01	7	708774	54801150	32172	0.000000
TCGA-06-0169-01A-01D-0214-01	7	54805839	55317251	513	3.097109
TCGA-06-0169-01A-01D-0214-01	7	55317503	158385118	48574	0.000000
TCGA-06-0169-01A-01D-0214-01	8	617667	3473855	1440	-0.566699
TCGA-06-0169-01A-01D-0214-01	8	3474635	3481876	12	-1.230289
TCGA-06-0169-01A-01D-0214-01	8	3487646	4640320	663	-0.566699
TCGA-06-0169-01A-01D-0214-01	8	4797806	145232496	79388	0.000000
TCGA-06-0169-01A-01D-0214-01	9	789932	18205105	10575	0.000000
TCGA-06-0169-01A-01D-0214-01	9	18205592	21401193	2544	-0.582646
TCGA-06-0169-01A-01D-0214-01	9	21405363	27354341	3582	-1.151371
TCGA-06-0169-01A-01D-0214-01	9	27354556	38746937	6541	-0.582646
TCGA-06-0169-01A-01D-0214-01	9	38747064	140938752	44646	0.000000
TCGA-06-0169-01A-01D-0214-01	10	415240	12591483	8469	0.000000
TCGA-06-0169-01A-01D-0214-01	10	12592967	12597433	5	-0.712213
TCGA-06-0169-01A-01D-0214-01	10	12597458	135225087	72283	0.000000
TCGA-06-0169-01A-01D-0214-01	11	456120	134140152	77203	0.000000
TCGA-06-0169-01A-01D-0214-01	12	889902	129796809	72963	0.000000
TCGA-06-0169-01A-01D-0214-01	12	131076873	131383903	193	-0.639155
TCGA-06-0169-01A-01D-0214-01	12	131390305	131511914	79	0.000000
TCGA-06-0169-01A-01D-0214-01	12	131512813	131513664	9	-1.245235
TCGA-06-0169-01A-01D-0214-01	12	131513763	133155338	579	0.000000
TCGA-06-0169-01A-01D-0214-01	13	19450806	114987458	56586	0.000000
TCGA-06-0169-01A-01D-0214-01	14	20501368	105986740	49403	0.000000
TCGA-06-0169-01A-01D-0214-01	15	23687685	101884307	44467	0.000000
TCGA-06-0169-01A-01D-0214-01	16	653503	89379319	40745	0.000000
TCGA-06-0169-01A-01D-0214-01	17	987221	54789359	23542	0.000000
TCGA-06-0169-01A-01D-0214-01	17	54790286	54829011	53	-0.532155
TCGA-06-0169-01A-01D-0214-01	17	54829563	70349624	8900	0.000000
TCGA-06-0169-01A-01D-0214-01	17	70351600	70846007	391	-0.541788
TCGA-06-0169-01A-01D-0214-01	17	70853290	71026211	167	0.000000
TCGA-06-0169-01A-01D-0214-01	17	71026847	71249695	141	-0.503858
TCGA-06-0169-01A-01D-0214-01	17	71250539	71381011	61	-0.135038
TCGA-06-0169-01A-01D-0214-01	17	71383568	72946078	444	-0.602770
TCGA-06-0169-01A-01D-0214-01	17	72950661	80917016	3254	0.000000
TCGA-06-0169-01A-01D-0214-01	18	329586	77107934	42627	0.000000
TCGA-06-0169-01A-01D-0214-01	19	284018	33655144	12822	0.000000
TCGA-06-0169-01A-01D-0214-01	19	33655164	34687746	717	-0.552298
TCGA-06-0169-01A-01D-0214-01	19	34687809	36847876	1134	0.000000
TCGA-06-0169-01A-01D-0214-01	19	36848604	39641146	1367	-0.536618
TCGA-06-0169-01A-01D-0214-01	19	39641869	58878226	7882	0.000000
TCGA-06-0169-01A-01D-0214-01	20	456452	62219837	37256	0.000000
TCGA-06-0169-01A-01D-0214-01	21	15372509	47678295	20566	0.000000
TCGA-06-0169-01A-01D-0214-01	22	17423930	49331012	16895	0.000000
TCGA-06-0169-01A-01D-0214-01	X	3157107	12074796	2777	0.000000
TCGA-06-0169-01A-01D-0214-01	X	12074952	12175929	95	-0.405101
TCGA-06-0169-01A-01D-0214-01	X	12176576	86970864	30897	0.000000
TCGA-06-0169-01A-01D-0214-01	X	86977258	86984000	5	-1.281631
TCGA-06-0169-01A-01D-0214-01	X	86984048	154905589	29987	0.000000
TCGA-06-0171-01A-02D-0236-01	1	3218610	27468019	12798	-0.710586
TCGA-06-0171-01A-02D-0236-01	1	27472798	27543523	30	0.211809
TCGA-06-0171-01A-02D-0236-01	1	27547878	28718701	487	-0.704494
TCGA-06-0171-01A-02D-0236-01	1	28721067	247812431	115708	0.000000
TCGA-06-0171-01A-02D-0236-01	2	484222	242476062	131228	0.000000
TCGA-06-0171-01A-02D-0236-01	3	2212571	197538677	106309	0.000000
TCGA-06-0171-01A-02D-0236-01	4	1053934	52759224	28186	0.000000
TCGA-06-0171-01A-02D-0236-01	4	52764244	55141055	1442	0.659613
TCGA-06-0171-01A-02D-0236-01	4	55141293	55206044	93	1.726745
TCGA-06-0171-01A-02D-0236-01	4	55213155	58353171	2078	0.763920
TCGA-06-0171-01A-02D-0236-01	4	58354536	188763651	70896	0.000000
TCGA-06-0171-01A-02D-0236-01	5	914233	32941161	19163	0.000000
TCGA-06-0171-01A-02D-0236-01	5	32946458	32989759	34	-0.720912
TCGA-06-0171-01A-02D-0236-01	5	32991719	33042606	33	0.000000
TCGA-06-0171-01A-02D-0236-01	5	33048633	33111710	43	-0.639614
TCGA-06-0171-01A-02D-0236-01	5	33113429	180360469	81180	0.000000
TCGA-06-0171-01A-02D-0236-01	6	1014281	5081745	2885	0.000000
TCGA-06-0171-01A-02D-0236-01	6	5082002	5107037	24	-0.683865
TCGA-06-0171-01A-02D-0236-01	6	5110310	5137919	30	0.000000
TCGA-06-0171-01A-02D-0236-01	6	5141511	8059017	2250	-0.761338
TCGA-06-0171-01A-02D-0236-01	6	8060175	17744751	6574	0.000000
TCGA-06-0171-01A-02D-0236-01	6	17744780	21430534	2606	-0.622701
TCGA-06-0171-01A-02D-0236-01	6	21451804	21673993	95	0.000000
TCGA-06-0171-01A-02D-0236-01	6	21677060	23313332	1264	-0.609344
TCGA-06-0171-01A-02D-0236-01	6	23313913	23492194	138	0.000000
TCGA-06-0171-01A-02D-0236-01	6	23492407	24021923	393	-0.713393
TCGA-06-0171-01A-02D-0236-01	6	24023850	62234537	17635	0.000000
TCGA-06-0171-01A-02D-0236-01	6	62236967	65119572	1312	-0.785042
TCGA-06-0171-01A-02D-0236-01	6	65122441	125101984	33575	0.000000
TCGA-06-0171-01A-02D-0236-01	6	125102294	142749554	10732	-0.779053
TCGA-06-0171-01A-02D-0236-01	6	142750199	170903919	16903	0.000000
TCGA-06-0171-01A-02D-0236-01	7	708774	141014906	72716	0.000000
TCGA-06-0171-01A-02D-0236-01	7	141016589	141290058	219	-0.492021
TCGA-06-0171-01A-02D-0236-01	7	141290071	145184356	1485	0.000000
TCGA-06-0171-01A-02D-0236-01	7	145185358	145399140	130	-0.516180
TCGA-06-0171-01A-02D-0236-01	7	145404152	158385118	6709	0.000000
TCGA-06-0171-01A-02D-0236-01	8	617667	145232496	81503	0.000000
TCGA-06-0171-01A-02D-0236-01	9	789932	21464974	13152	0.000000
TCGA-06-0171-01A-02D-0236-01	9	21465117	22422355	588	-0.547483
TCGA-06-0171-01A-02D-0236-01	9	22423291	115724471	39258	0.000000
TCGA-06-0171-01A-02D-0236-01	9	115724490	115904129	43	-0.799599
TCGA-06-0171-01A-02D-0236-01	9	115904820	115949523	56	0.000000
TCGA-06-0171-01A-02D-0236-01	9	115951975	116607333	402	-0.736859
TCGA-06-0171-01A-02D-0236-01	9	116608017	123340618	5110	0.000000
TCGA-06-0171-01A-02D-0236-01	9	123341189	123429892	49	-0.702160
TCGA-06-0171-01A-02D-0236-01	9	123434498	123648298	98	0.000000
TCGA-06-0171-01A-02D-0236-01	9	123653598	123770746	99	-0.719823
TCGA-06-0171-01A-02D-0236-01	9	123773972	123816062	37	0.000000
TCGA-06-0171-01A-02D-0236-01	9	123823951	124109413	171	-0.656754
TCGA-06-0171-01A-02D-0236-01	9	124109921	124869607	450	0.000000
TCGA-06-0171-01A-02D-0236-01	9	124869729	129694339	2901	-0.720203
TCGA-06-0171-01A-02D-0236-01	9	129694414	129731138	33	0.000000
TCGA-06-0171-01A-02D-0236-01	9	129733445	129887348	99	-0.729236
TCGA-06-0171-01A-02D-0236-01	9	129890556	129921983	25	0.212958
TCGA-06-0171-01A-02D-0236-01	9	129924566	130007681	45	-0.788566
TCGA-06-0171-01A-02D-0236-01	9	130008108	130125184	100	0.000000
TCGA-06-0171-01A-02D-0236-01	9	130130007	130150097	12	-1.291266
TCGA-06-0171-01A-02D-0236-01	9	130150733	132825623	1202	0.000000
TCGA-06-0171-01A-02D-0236-01	9	132825930	133567759	325	-0.704224
TCGA-06-0171-01A-02D-0236-01	9	133575564	133696951	159	0.000000
TCGA-06-0171-01A-02D-0236-01	9	133706013	133724414	33	-0.821202
TCGA-06-0171-01A-02D-0236-01	9	133724818	133860319	126	0.000000
TCGA-06-0171-01A-02D-0236-01	9	133861632	134292170	223	-0.662243
TCGA-06-0171-01A-02D-0236-01	9	134297209	134345810	34	0.219957
TCGA-06-0171-01A-02D-0236-01	9	134348324	134440929	71	-0.629297
TCGA-06-0171-01A-02D-0236-01	9	134443228	140938752	2987	0.000000
TCGA-06-0171-01A-02D-0236-01	10	415240	135225087	80757	0.000000
TCGA-06-0171-01A-02D-0236-01	11	456120	134140152	77203	0.000000
TCGA-06-0171-01A-02D-0236-01	12	889902	133155338	73823	0.000000
TCGA-06-0171-01A-02D-0236-01	13	19450806	114987458	56586	0.000000
TCGA-06-0171-01A-02D-0236-01	14	20501368	105986740	49403	0.000000
TCGA-06-0171-01A-02D-0236-01	15	23687685	101884307	44467	0.000000
TCGA-06-0171-01A-02D-0236-01	16	653503	89379319	40745	0.000000
TCGA-06-0171-01A-02D-0236-01	17	987221	80917016	36953	0.000000
TCGA-06-0171-01A-02D-0236-01	18	329586	77107934	42627	0.000000
TCGA-06-0171-01A-02D-0236-01	19	284018	58878226	23922	0.000000
TCGA-06-0171-01A-02D-0236-01	20	456452	62219837	37256	0.000000
TCGA-06-0171-01A-02D-0236-01	21	15372509	47678295	20566	0.000000
TCGA-06-0171-01A-02D-0236-01	22	17423930	49331012	16895	0.000000
TCGA-06-0171-01A-02D-0236-01	X	3157107	154905589	63761	0.000000
TCGA-06-0173-01A-01D-0236-01	1	3218610	13827439	5336	0.000000
TCGA-06-0173-01A-01D-0236-01	1	13835010	14391451	457	2.989594
TCGA-06-0173-01A-01D-0236-01	1	14397803	91721339	45050	0.000000
TCGA-06-0173-01A-01D-0236-01	1	91725565	92384872	411	-0.557571
TCGA-06-0173-01A-01D-0236-01	1	92385318	239794008	73157	0.000000
